RegionID,RegionName,City,State,Metro,CountyName,No of bedrooms,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01
274741,North San Jose,San Jose,CA,San Jose,Santa Clara,2,572900,578500,585700,592800,602700,615300,627200,635700,641900,646500,651600,658900,668700,677900,685000,686700,682700,677500,676000,679800,685300,688500,689800,694900,705500,717600,729000,738900,743000,743800,748200,756100,768300,788400,810000,828600,840700
273935,Harder-Tennyson,Hayward,CA,San Francisco,Alameda,2,260800,259300,264800,270000,274000,281500,293100,301800,304800,304900,306500,309200,311500,313700,317500,320000,321100,322100,325000,328200,330000,332300,337400,341400,344400,347700,351600,356300,363600,370600,376000,380400,385600,390700,391800,391900,395000
268114,Downtown,San Francisco,CA,San Francisco,San Francisco,2,908000,922000,948000,968400,978000,982900,989700,997300,1003300,1007700,1005500,996300,1004800,1014800,1011600,1005100,1015600,1018300,1010900,998800,991100,986800,991600,997300,995000,987200,983600,986800,988200,993200,1000900,999600,991700,995000,1013200,1020800,1009600
268385,Pacific Heights,San Francisco,CA,San Francisco,San Francisco,2,1263100,1293100,1327200,1352800,1367700,1381300,1396700,1416600,1444300,1470500,1471600,1461400,1455900,1455900,1448500,1439700,1435400,1429500,1417900,1401000,1373200,1346000,1350900,1380500,1403700,1412400,1421600,1431700,1435200,1439100,1447900,1455700,1457500,1469200,1487500,1478200,1449000
268337,Nob Hill,San Francisco,CA,San Francisco,San Francisco,2,1363500,1398000,1433800,1468100,1494900,1512300,1531300,1551800,1552100,1534100,1521500,1512100,1505300,1501500,1504000,1501000,1497800,1486400,1471900,1453200,1441500,1441800,1451600,1465600,1477800,1489500,1494300,1495100,1497600,1503500,1512100,1520500,1531100,1547100,1570900,1565800,1542500
268570,Visitacion Valley,San Francisco,CA,San Francisco,San Francisco,2,654000,664600,676300,686600,696300,706700,711100,706200,700000,698500,694600,688800,689400,688600,680900,671300,665200,661300,662600,666500,671600,683700,705800,727000,738600,748400,762800,779200,790400,796800,804200,811600,815300,816500,819800,813200,801400
268396,Parkside,San Francisco,CA,San Francisco,San Francisco,2,920500,936000,953300,970400,984000,997300,1014700,1031000,1043200,1055100,1068700,1079100,1087300,1094600,1093400,1085000,1079700,1075500,1064100,1053100,1044900,1047600,1064100,1088200,1103100,1118300,1142300,1163800,1175400,1188200,1203500,1214000,1225500,1234700,1245400,1251400,1252800
268219,Inner Richmond,San Francisco,CA,San Francisco,San Francisco,2,1017600,1034100,1057600,1086200,1120500,1157200,1196200,1216300,1208100,1192500,1192200,1194200,1193600,1197800,1207900,1208600,1198400,1185000,1177700,1177400,1173200,1164600,1170100,1183700,1190900,1199300,1218900,1246600,1269500,1276700,1290300,1315000,1338900,1356300,1377800,1380800,1371000
268126,East Sacramento,Sacramento,CA,Sacramento,Sacramento,2,388300,391600,394800,397600,399800,403100,409400,415600,419700,422000,423700,425400,427300,428700,430800,432400,432000,431400,433100,435600,438000,440900,444000,447900,451900,457100,463400,468500,473100,475800,475300,475000,476300,481500,488900,493500,494600
623424,West Murphy,Sunnyvale,CA,San Jose,Santa Clara,2,710400,723700,740900,762300,787800,806400,816900,828200,839500,843000,844700,848400,853600,862000,871000,878900,884400,888600,892200,895400,895500,897400,906000,920800,935700,947300,956800,967600,977600,989700,1006900,1030400,1059100,1092300,1123200,1146300,1159100
268491,South of Market,San Francisco,CA,San Francisco,San Francisco,2,1038800,1055200,1076200,1088800,1100900,1122900,1143700,1150600,1153400,1159600,1164100,1166400,1175100,1188100,1194100,1191000,1182900,1169700,1155100,1145500,1140200,1138400,1144000,1152400,1152600,1149200,1151000,1157300,1163700,1172200,1182700,1190400,1198800,1205700,1211700,1209700,1203700
115122,Foothill Farms,Sacramento,CA,Sacramento,Sacramento,2,62400,63000,63900,64300,64700,65700,66600,66400,66500,66900,66700,66400,66400,67000,68500,69700,70900,72700,74700,77000,79300,80300,80900,81800,83300,85400,87700,89500,90800,91000,91800,93600,95600,98000,101100,103100,103700
268338,Noe Valley,San Francisco,CA,San Francisco,San Francisco,2,1436000,1444500,1464500,1491900,1518300,1540400,1558800,1572100,1584300,1592900,1596800,1598500,1605400,1612900,1613800,1595900,1568200,1537800,1511500,1497000,1492500,1489400,1489200,1488100,1486900,1496300,1516500,1535600,1545000,1555300,1574100,1588000,1588600,1614800,1673800,1710900,1707900
268220,Inner Sunset,San Francisco,CA,San Francisco,San Francisco,2,1022100,1047900,1081500,1112300,1133500,1150000,1165400,1174000,1176400,1180300,1185600,1191800,1202200,1214000,1224200,1227700,1225500,1220800,1217900,1216100,1213500,1214100,1222400,1234300,1244400,1252700,1260400,1270300,1282600,1295900,1318900,1344000,1363400,1380000,1409300,1424600,1419000
254627,Washington,Sunnyvale,CA,San Jose,Santa Clara,2,951900,958600,971200,995300,1028500,1064200,1098500,1126300,1146600,1155000,1161100,1168500,1193100,1233400,1272600,1288400,1280600,1263000,1254000,1252900,1247900,1243200,1241100,1242100,1249600,1268500,1288800,1308500,1327000,1343600,1363500,1389000,1415800,1457100,1519300,1582200,1621300
268384,Outer Sunset,San Francisco,CA,San Francisco,San Francisco,2,849700,866200,887700,910500,933000,950700,960800,963000,955100,949400,954700,962900,967200,971700,974500,973900,970800,959800,944700,939000,944000,952100,966300,982800,990200,992600,1001200,1014400,1021000,1027000,1038900,1049300,1057700,1072800,1093100,1104800,1107000
268001,Ardenwood,Fremont,CA,San Francisco,Alameda,2,483300,489100,495200,503500,511900,519500,524600,530300,539400,546100,546900,548500,553300,557900,562000,565800,567900,568100,567200,568900,574500,578300,577600,577500,581000,586700,590300,591700,595200,600300,603300,606200,612900,619700,631000,649000,663200
623421,Ortega,Sunnyvale,CA,San Jose,Santa Clara,2,777800,789400,804300,816000,824600,833800,847900,860400,864600,862800,862200,862400,865900,874400,885800,894100,894800,894100,892900,881300,859400,841800,833500,836100,849100,863700,874400,887300,899000,911700,926400,948200,975400,1002400,1022200,1041200,1055200
623422,De Anza,Sunnyvale,CA,San Jose,Santa Clara,2,908200,929600,947500,969000,989100,1002700,1006700,1009600,1019500,1031900,1036300,1036200,1039600,1049200,1057400,1056600,1051700,1051900,1053100,1053800,1058400,1063500,1061800,1066700,1082400,1093600,1102300,1122500,1143900,1151400,1180300,1225300,1256600,1276800,1321700,1374800,1412500
117447,Portola,San Francisco,CA,San Francisco,San Francisco,2,698500,709100,723300,739400,751900,758500,762300,761300,758200,760100,765800,772400,779300,786100,790400,789900,790300,790400,788800,789100,795000,803100,813300,819500,822400,828900,840700,852700,861900,869400,875900,879600,884800,890400,900600,905800,902500
268450,Russian Hill,San Francisco,CA,San Francisco,San Francisco,2,1358900,1389000,1418700,1447900,1470600,1480400,1490900,1514900,1527100,1520600,1514200,1510800,1513500,1525700,1532100,1523000,1510300,1488700,1459800,1429800,1414900,1411000,1418200,1425400,1428700,1428400,1437800,1453200,1470700,1489000,1506800,1528100,1550000,1579600,1623300,1637400,1614900
273179,Centerville,Fremont,CA,San Francisco,Alameda,2,421500,429900,437800,445400,454200,463200,470600,477000,484300,491300,496900,500900,504800,508000,512700,517300,518400,514800,512900,516500,522900,526400,528000,530700,536000,543200,549700,554800,559100,561400,560900,563800,571800,580500,589300,596700,600000
417517,Outer Parkside,San Francisco,CA,San Francisco,San Francisco,2,808300,821500,843300,865900,886900,906600,923000,929300,924300,920900,928800,944300,958400,968900,971900,970600,966800,959300,945600,937300,934900,936100,941200,951500,959500,966600,976900,987400,992300,997800,1007400,1017300,1028800,1048300,1076600,1094000,1094400
268383,Outer Richmond,San Francisco,CA,San Francisco,San Francisco,2,958400,971900,994000,1017000,1037400,1057900,1067500,1067100,1069500,1077900,1076500,1067200,1063100,1068800,1072300,1069500,1059800,1050700,1046000,1047200,1049700,1054000,1068300,1087700,1098700,1109000,1131800,1162400,1184700,1193500,1202600,1215300,1218600,1230200,1259400,1273600,1266200
273485,Downtown,Fremont,CA,San Francisco,Alameda,2,402200,408300,414400,421400,431300,440000,445200,449800,456000,461900,466900,471200,476000,480100,481900,483500,486300,486000,485100,489800,496700,500800,503200,503000,503000,509000,518000,523800,528200,531700,535000,541100,549800,560300,575000,590700,601400
273182,Central,Fresno,CA,Fresno,Fresno,2,80200,80100,80400,80800,80800,80300,80400,80800,80900,81800,83800,84900,85100,86600,89900,93600,97200,100400,102800,105000,106700,108500,110600,112400,113700,115300,116100,115700,115300,114800,114300,115500,118700,121400,121700,121800,122900
623419,Serra,Sunnyvale,CA,San Jose,Santa Clara,2,1010100,1020400,1032100,1056100,1093400,1131700,1156100,1176100,1188600,1194900,1199300,1208800,1219300,1229500,1239300,1248500,1251200,1244200,1230700,1223900,1226700,1230800,1234200,1246600,1261500,1277100,1291700,1298700,1303600,1325800,1356200,1381700,1405100,1430900,1458700,1488600,1512200
114283,Cherryland,Hayward,CA,San Francisco,Alameda,2,373300,377600,383600,388500,393700,398700,402400,407700,414800,420400,425900,431200,434000,435900,438600,441500,443500,443800,444600,448700,454600,458700,460800,459900,460000,465800,475800,483500,489300,493300,496100,499300,502700,505800,514700,528200,537900
273828,Glen Eden,Hayward,CA,San Francisco,Alameda,2,287700,289100,289600,289000,291500,295300,295800,293600,293500,295200,300000,306000,313600,326000,341200,352700,360700,366100,369100,371400,374600,379500,384400,386600,389000,393900,399400,402800,406600,410400,412400,413300,416200,420800,428500,436000,439400
275243,Rose Garden,San Jose,CA,San Jose,Santa Clara,2,700000,708600,719700,731100,743400,756700,768600,775900,779700,783800,789000,791200,791600,797600,809700,821200,826900,827700,827100,830400,838500,847800,854700,861700,872100,882000,891300,903600,912200,917300,922900,929200,938900,958000,981400,1005400,1022200
268488,South Land Park,Sacramento,CA,Sacramento,Sacramento,2,272400,278800,286900,288900,288400,292800,300800,307400,312100,316200,320500,325200,329800,332000,331700,331400,331600,331000,329400,329800,336500,344600,348200,347500,345900,345000,346200,347000,348600,351000,352800,352800,352500,353000,353800,355500,358800
268206,Hayes Valley,San Francisco,CA,San Francisco,San Francisco,2,1081100,1084700,1099100,1117100,1134000,1150800,1170800,1181300,1191400,1208600,1220300,1227500,1238900,1244300,1238900,1232600,1225400,1216800,1209200,1209500,1212900,1219600,1236900,1256300,1264500,1266100,1273600,1283600,1285000,1279300,1284100,1298100,1310900,1329300,1358700,1370100,1360700
416876,University,Stockton,CA,Stockton,San Joaquin,2,153300,155500,156800,157900,158800,159800,161400,163100,163900,165300,167500,169200,170600,172200,174400,177200,181800,186100,188500,190400,194400,198600,201700,204000,206100,208700,211300,214100,216700,219300,221000,222000,221700,221900,224700,228400,230600
274422,Marina,San Francisco,CA,San Francisco,San Francisco,2,1599000,1639600,1681800,1705300,1725100,1759800,1781400,1767100,1730200,1714300,1712600,1706100,1702600,1700400,1690700,1687900,1694100,1688100,1676400,1667200,1660100,1656800,1669000,1682300,1681500,1684300,1708100,1734300,1745900,1735700,1718800,1718100,1735800,1747400,1769400,1776100,1758900
273404,Crocker Amazon,San Francisco,CA,San Francisco,San Francisco,2,701400,713800,735500,755400,769500,781700,790300,793300,794500,795400,794700,793300,794500,797700,796000,788900,784200,786600,791300,795900,802000,811200,823000,829800,831000,832000,838000,843400,846800,849400,856400,865600,877100,893400,917700,926200,916400
268178,Glenmoor,Fremont,CA,San Francisco,Alameda,2,624200,632500,643100,651100,654100,656100,659100,660300,658400,656200,654800,655600,659400,663700,669100,672400,677300,690800,707600,718600,726000,731400,735900,744700,760600,774500,784200,795100,806400,813900,820100,826100,833500,842500,850300,853300,854800
268037,Cabrillo,Fremont,CA,San Francisco,Alameda,2,374300,382400,390400,399400,409200,418600,425000,430800,441300,452900,457700,458400,460900,463400,467100,472400,476100,476600,478600,483900,489200,490800,488100,484300,484400,490500,498800,504100,507100,510100,513000,517100,523100,529000,538500,551600,560400
417501,Lower Pacific Heights,San Francisco,CA,San Francisco,San Francisco,2,1013700,1028100,1049100,1077300,1112900,1149800,1182200,1204000,1209000,1210200,1216900,1230000,1246300,1262100,1265700,1254600,1238300,1224000,1207300,1197800,1195300,1200800,1212200,1224700,1225300,1216700,1216200,1229800,1240300,1243000,1258000,1275500,1287100,1284400,1278500,1271200,1269500
207518,South Beach,San Francisco,CA,San Francisco,San Francisco,2,1474500,1514800,1571400,1619500,1652800,1677400,1695100,1704000,1709700,1709600,1709700,1714200,1726300,1733900,1732500,1717800,1689900,1648400,1612800,1595500,1572900,1540100,1519700,1507700,1485300,1468500,1465400,1464600,1460800,1465300,1479400,1494300,1501700,1520300,1549400,1548500,1524200
268350,Northgate,Fremont,CA,San Francisco,Alameda,2,552300,561300,570800,581500,593700,601400,601200,602100,609100,616800,623900,631100,636300,639700,644500,649700,653400,659300,668600,679400,688500,695500,701900,710400,721200,732500,741700,746000,743500,735600,728700,727200,728900,738600,751300,757600,758900
115022,Fairview,Hayward,CA,San Francisco,Alameda,2,415500,418900,424300,429700,435000,440800,447000,456800,471100,481600,481300,478800,480900,486500,492300,496900,499400,500200,502100,504900,507000,508800,513600,518200,522600,529500,536500,538600,539500,540900,544600,551200,560400,566600,575700,587100,594900
417499,Eureka Valley - Dolores Heights - Castro,San Francisco,CA,San Francisco,San Francisco,2,1349800,1365400,1381200,1393200,1401800,1412800,1423300,1427800,1429800,1433700,1432500,1429800,1428100,1424800,1434300,1447500,1444400,1429300,1417100,1406600,1396700,1390100,1397000,1412800,1422800,1435000,1452500,1466500,1473100,1478000,1484500,1490500,1499200,1517800,1550600,1566600,1560800
268201,Haight-Ashbury,San Francisco,CA,San Francisco,San Francisco,2,1132600,1150300,1175200,1201900,1221500,1233300,1250400,1272000,1278000,1272600,1272100,1273000,1278000,1288900,1293500,1282300,1265100,1246200,1231700,1226100,1221700,1216500,1223600,1235600,1241100,1247200,1261000,1275900,1287500,1290100,1298000,1310700,1322000,1341700,1381300,1401000,1393300
417500,Van Ness - Civic Center,San Francisco,CA,San Francisco,San Francisco,2,963100,978500,998100,1014400,1028000,1040900,1050100,1052200,1051900,1050300,1045300,1032800,1033400,1050800,1070700,1068700,1061700,1049700,1038900,1032900,1029300,1029300,1042000,1065200,1072600,1066200,1062100,1067300,1064700,1067200,1071100,1066400,1059000,1067500,1081300,1086300,1082300
